Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,459,82.2,1360,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,460,82.2,53931,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,461,82.2,2404,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,,Samsung,SM841 2.5" 7mm 256GB,462,82.2,2869,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,463,82.2,6800,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,464,82,848,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,465,82,1898,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,466,81.9,2451,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,467,81.8,318,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,468,81.7,3223,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,468,81.7,3223,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,469,81.7,788,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,469,81.7,788,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,470,81.7,747,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,471,81.7,4519,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,472,81.6,95,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,473,81.6,1022,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,474,81.6,8505,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,475,81.5,229,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,,Plextor,PX-256M6M 256GB,476,81.5,264,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,477,81.4,17545,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,,Samsung,MZ7PD128HAFV-000 128GB,478,81.2,1744,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,,Toshiba,THNSNH512GCST 512GB,479,81.1,323,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,480,81,3421,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,481,81,26547,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,482,80.9,14954,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,483,80.8,223,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,,Plextor,PX-256M3P 256GB,484,80.8,128,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,485,80.6,27495,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,486,80.6,7519,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,487,80.5,1702,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,SHSS37A/480G,HyperX,Savage 480GB,488,80.4,165,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,489,80.3,2624,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,489,80.3,2624,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,489,80.3,2624,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,490,80.3,303,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,491,80.3,909,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,HDTS748XZSTA,Toshiba,Q300 480GB,492,80.2,5920,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,HDTS748EZSTA,Toshiba,Q300 480GB,492,80.2,5920,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,493,80.2,16792,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,,Adata,SP600 256GB,494,80,4724,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,TS256GSSD370,Transcend,SSD370 256GB,495,80,5249,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,496,79.9,210,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,497,79.8,215,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,498,79.6,1385,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,WDS250G1B0A,WD,Blue 250GB,499,79.5,26761,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,CT275MX300SSD1,Crucial,MX300 275GB,500,79.4,67541,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,501,79.3,17946,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,502,79.2,1100,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,503,79.2,9142,https://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,504,79.1,4989,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,505,79.1,416,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,506,79,2823,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,507,79,90,https://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,508,78.9,1007,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,509,78.9,1971,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,510,78.9,15660,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,,Samsung,SM841 mSATA 256GB,511,78.9,1284,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,512,78.9,4179,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,513,78.8,5641,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,514,78.8,488,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,,PNY,SSD2SC120G709A104-432278 120GB,515,78.8,112,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,SD5SB2-512G,SanDisk,X100 512GB,516,78.7,101,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,,Liteonit,LMT-256 256GB,517,78.6,163,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,518,78.5,2341,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,519,78.5,29295,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,TS256GSSD340,Transcend,SSD340 256GB,520,78.5,1962,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,521,78.4,12595,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,PX-256M3,Plextor,M3 256GB,522,78.4,237,https://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,523,78.3,2054,https://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,524,78.3,118,https://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,525,78.2,2261,https://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,,Liteonit,LCS-128L9S-11 2.5 7mm 128GB,526,78.2,504,https://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,ST240FP0021,Seagate,600 Pro 240GB,527,78.2,351,https://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
SSD,,Plextor,PX-128M5 128GB,528,78.1,177,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,529,78.1,4125,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,,Samsung,SM841 2.5" 7mm 128GB,530,78,4859,https://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,,Geil,Zenith A3 240GB,531,78,68,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,,Plextor,PX-128M3P 128GB,532,77.8,229,https://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,533,77.8,2178,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,SH100S3/240G,Kingston,HyperX 240GB,534,77.7,502,https://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,535,77.7,368,https://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,,Samsung,SM841N mSATA 256GB,536,77.7,513,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,CT480BX200SSD1,Crucial,BX200 480GB,537,77.6,11290,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,538,77.4,4893,https://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,539,77.2,32167,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,,Liteonit,LMT-256M6M 256GB,540,77.1,528,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,541,77.1,7812,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,R3SL240G,AMD,Radeon R3 240GB,542,77.1,4257,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,543,77,644,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,,Apple,SD0256F 251GB,544,77,296,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,545,76.8,115,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,546,76.8,390,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,547,76.8,785,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,548,76.8,16709,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,549,76.8,4220,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,550,76.6,6726,https://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,CT240M500SSD1,Crucial,M500 240GB,551,76.6,31779,https://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,,Patriot,Blast 240GB,552,76.5,5061,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,ASU635SS-960GQ-R,Adata,SU635 960GB,553,76.5,1560,https://ssd.userbenchmark.com/SpeedTest/802076/ADATA-SU635
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,554,76.4,461,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,555,76.4,49,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,,Toshiba,THNSNH128GCST 128GB,556,76.3,1729,https://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,557,76.2,211,https://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,,Samsung,SM841 mSATA 128GB,558,76.2,865,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,CT120BX100SSD1,Crucial,BX100 120GB,559,76.2,6931,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,560,76.2,544,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,561,76.2,7034,https://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,562,76.1,2701,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8
SSD,CT240BX200SSD1,Crucial,BX200 240GB,563,76.1,36559,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,564,76,9139,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,565,76,2279,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,CT128MX100SSD1,Crucial,MX100 128GB,566,75.9,9892,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,567,75.9,2748,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,568,75.8,348,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,569,75.7,16872,https://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,570,75.7,2208,https://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB
SSD,ST120HM000,Seagate,600 120GB,571,75.6,655,https://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,572,75.6,22057,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,573,75.5,5880,https://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,574,75.5,2150,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,575,75.5,1040,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,,Liteonit,LAT-256M3S 256GB,576,75.4,575,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,577,75.4,268,https://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,,Liteonit,LCM-256M3S 256GB,578,75.3,782,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,,Toshiba,THNSNS120GBSP 120GB,579,75.3,90,https://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,VTX3MI-25SAT3-240G,OCZ,Vertex 3 MAX IOPS 240GB,580,75.2,1284,https://ssd.userbenchmark.com/OCZ-Vertex-3-MAX-IOPS-240GB/Rating/376
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,581,75.1,12393,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,,Samsung,MZ7TE512HMHP-000 512GB,582,75,3033,https://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,583,74.9,5005,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,583,74.9,5005,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,584,74.9,1754,https://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU
SSD,TS256GSSD320,Transcend,SSD320 256GB,585,74.9,137,https://ssd.userbenchmark.com/SpeedTest/3357/TS256GSSD320
SSD,R3SL480G,AMD,Radeon R3 480GB,586,74.8,522,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,587,74.8,1499,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,588,74.8,583,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,RVD3X2-FHPX4-240G,OCZ,RevoDrive 3 X2 PCIe 240GB,589,74.7,1088,https://ssd.userbenchmark.com/SpeedTest/6546/OCZ-REVODRIVE3-X2
SSD,MKNSSDCR240GB-DX,Mushkin,Chronos Deluxe 240GB,590,74.7,1826,https://ssd.userbenchmark.com/Mushkin-Chronos-Deluxe-240GB/Rating/1820
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,591,74.7,66,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,PX-128M6V,Plextor,M6V 128GB,592,74.7,362,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,593,74.6,177,https://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,594,74.4,1960,https://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,,Geil,Zenith S3 240GB,595,74.3,81,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,SA400S37/480G,Kingston,A400 480GB,596,74.3,237487,https://ssd.userbenchmark.com/SpeedTest/296710/KINGSTON-SA400S37480G
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,597,74.3,5048,https://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,598,74.2,294,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,TS256GSSD720,Transcend,SD720 256GB,599,74.2,312,https://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,600,74.1,741,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,601,74.1,46066,https://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,602,74,19348,https://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,603,74,9430,https://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900
SSD,,Liteonit,L8T-128L6G-HP 128GB,604,74,473,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,605,74,3507,https://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,AS511S3-240GM-C,Adata,S511 240GB,606,73.7,59,https://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,607,73.5,5451,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,,Adata,SP600 128GB,608,73.4,8600,https://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,609,73.4,920,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,610,73.4,415,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,611,73.4,3124,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,PX-128M3,Plextor,M3 128GB,612,73.3,702,https://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,613,73.3,60,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,614,73.2,2108,https://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,615,73.2,1695,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,MZ-7PC512B/WW,Samsung,830 512GB,616,73.2,1815,https://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,,SK,hynix SH920 2.5 256GB,617,73.1,2404,https://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,618,73.1,770,https://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002
SSD,PX-128M5S,Plextor,M5S 128GB,619,73,5727,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,620,73,623,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,SSD7CS900-240-RB,PNY,CS900 240GB,621,72.9,61417,https://ssd.userbenchmark.com/SpeedTest/180142/PNY-CS900-240GB-SSD
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,622,72.9,20238,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,623,72.9,304,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,624,72.8,24007,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,625,72.8,119,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,,SK,hynix SH920 2.5 128GB,626,72.8,854,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,627,72.8,2872,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,,Samsung,SM841N mSATA 512GB,628,72.8,375,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
