Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX8070811900K,Intel,Core i9-11900K,1,110,613,https://cpu.userbenchmark.com/Intel-Core-i9-11900K/Rating/4110
CPU,BX8070811700K,Intel,Core i7-11700K,2,108,1436,https://cpu.userbenchmark.com/Intel-Core-i7-11700K/Rating/4107
CPU,BX8070811900F,Intel,Core i9-11900F,3,106,53,https://cpu.userbenchmark.com/SpeedTest/1492552/11th-Gen-IntelR-CoreTM-i9-11900F---250GHz
CPU,BX8070811900KF,Intel,Core i9-11900KF,4,106,87,https://cpu.userbenchmark.com/SpeedTest/1515781/11th-Gen-IntelR-CoreTM-i9-11900KF---350GHz
CPU,BX8070811900,Intel,Core i9-11900,5,105,72,https://cpu.userbenchmark.com/SpeedTest/1515871/11th-Gen-IntelR-CoreTM-i9-11900---250GHz
CPU,BX8070811600K,Intel,Core i5-11600K,6,105,506,https://cpu.userbenchmark.com/Intel-Core-i5-11600K/Rating/4113
CPU,BX8070811700KF,Intel,Core i7-11700KF,7,105,236,https://cpu.userbenchmark.com/SpeedTest/1514594/11th-Gen-IntelR-CoreTM-i7-11700KF---360GHz
CPU,BX8070811600KF,Intel,Core i5-11600KF,8,104,175,https://cpu.userbenchmark.com/SpeedTest/1512279/11th-Gen-IntelR-CoreTM-i5-11600KF---390GHz
CPU,BX8070811700,Intel,Core i7-11700,9,103,224,https://cpu.userbenchmark.com/SpeedTest/1450761/11th-Gen-IntelR-CoreTM-i7-11700---250GHz
CPU,BX8070811500,Intel,Core i5-11500,10,102,152,https://cpu.userbenchmark.com/SpeedTest/1496869/11th-Gen-IntelR-CoreTM-i5-11500---270GHz
CPU,BX8070110900K,Intel,Core i9-10900K,11,101,44873,https://cpu.userbenchmark.com/Intel-Core-i9-10900K/Rating/4071
CPU,BX8070811700F,Intel,Core i7-11700F,12,101,121,https://cpu.userbenchmark.com/SpeedTest/1522100/11th-Gen-IntelR-CoreTM-i7-11700F---250GHz
CPU,BX8070110900KF,Intel,Core i9-10900KF,13,101,9502,https://cpu.userbenchmark.com/SpeedTest/1174369/IntelR-CoreTM-i9-10900KF-CPU---370GHz
CPU,BX80684I99900KS,Intel,Core i9-9900KS,14,101,7448,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz
CPU,100-100000061WOF,AMD,Ryzen 9 5900X,15,101,33147,https://cpu.userbenchmark.com/AMD-Ryzen-9-5900X/Rating/4087
CPU,100-100000059WOF,AMD,Ryzen 9 5950X,16,100,15150,https://cpu.userbenchmark.com/AMD-Ryzen-9-5950X/Rating/4086
CPU,100-100000063WOF,AMD,Ryzen 7 5800X,17,100,59358,https://cpu.userbenchmark.com/AMD-Ryzen-7-5800X/Rating/4085
CPU,BX8070110850K,Intel,Core i9-10850K,18,100,31572,https://cpu.userbenchmark.com/SpeedTest/1255865/IntelR-CoreTM-i9-10850K-CPU---360GHz
CPU,,AMD,Ryzen 9 5900,19,99.6,21,https://cpu.userbenchmark.com/SpeedTest/1528736/AMD-Ryzen-9-5900-12-Core-Processor
CPU,BX8070811400F,Intel,Core i5-11400F,20,99.3,455,https://cpu.userbenchmark.com/Intel-Core-i5-11400F/Rating/4111
CPU,BX8070811400,Intel,Core i5-11400,21,98.9,344,https://cpu.userbenchmark.com/Intel-Core-i5-11400/Rating/4112
CPU,BX8070110700K,Intel,Core i7-10700K,22,98.5,98456,https://cpu.userbenchmark.com/Intel-Core-i7-10700K/Rating/4070
CPU,,AMD,Ryzen 7 5800,23,98.2,58,https://cpu.userbenchmark.com/SpeedTest/1496609/AMD-Ryzen-7-5800-8-Core-Processor
CPU,BX8070110700KF,Intel,Core i7-10700KF,24,97.6,11010,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz
CPU,BX80684I99900KF,Intel,Core i9-9900KF,25,97.5,12811,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,BX8070110900F,Intel,Core i9-10900F,26,97.4,2891,https://cpu.userbenchmark.com/SpeedTest/1196789/IntelR-CoreTM-i9-10900F-CPU---280GHz
CPU,BX80684I79700KF,Intel,Core i7-9700KF,27,97.4,17402,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,,Intel,Core i9-10900,28,97.1,5206,https://cpu.userbenchmark.com/SpeedTest/1169242/IntelR-CoreTM-i9-10900-CPU---280GHz
CPU,BX80684I79700K,Intel,Core i7-9700K,29,96.8,395338,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,BX80684I99900K,Intel,Core i9-9900K,30,96.6,366587,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,100-100000065BOX,AMD,Ryzen 5 5600X,31,96.4,98770,https://cpu.userbenchmark.com/AMD-Ryzen-5-5600X/Rating/4084
CPU,BX8070110600K,Intel,Core i5-10600K,32,95.9,25973,https://cpu.userbenchmark.com/Intel-Core-i5-10600K/Rating/4072
CPU,BX8070110600KF,Intel,Core i5-10600KF,33,95.6,6255,https://cpu.userbenchmark.com/SpeedTest/1225152/IntelR-CoreTM-i5-10600KF-CPU---410GHz
CPU,BX8070110700F,Intel,Core i7-10700F,34,94.8,15197,https://cpu.userbenchmark.com/SpeedTest/1183814/IntelR-CoreTM-i7-10700F-CPU---290GHz
CPU,BX8070110700,Intel,Core i7-10700,35,94.8,30686,https://cpu.userbenchmark.com/Intel-Core-i7-10700/Rating/4077
CPU,BX80684I99900,Intel,Core i9-9900,36,94.2,7158,https://cpu.userbenchmark.com/SpeedTest/816115/IntelR-CoreTM-i9-9900-CPU---310GHz
CPU,BX80684I59600KF,Intel,Core i5-9600KF,37,93.7,47020,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,BX80684I78086K,Intel,Core i7-8086K,38,93.6,34129,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz
CPU,BX80684I59600K,Intel,Core i5-9600K,39,93.6,254068,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,BX8070110600,Intel,Core i5-10600,40,93.5,3940,https://cpu.userbenchmark.com/Intel-Core-i5-10600/Rating/4069
CPU,BX80684I79700F,Intel,Core i7-9700F,41,93.1,30263,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz
CPU,BX80684I79700,Intel,Core i7-9700,42,93,51237,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz
CPU,BX80684I78700K,Intel,Core i7-8700K,43,92.1,558147,https://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,,AMD,Ryzen 9 5900HX,44,91.9,854,https://cpu.userbenchmark.com/SpeedTest/1449683/AMD-Ryzen-9-5900HX-with-Radeon-Graphics
CPU,BX80684I59600,Intel,Core i5-9600,45,91.8,500,https://cpu.userbenchmark.com/SpeedTest/853186/IntelR-CoreTM-i5-9600-CPU---310GHz
CPU,,AMD,Ryzen 9 5900HS,46,91.5,1368,https://cpu.userbenchmark.com/SpeedTest/1452199/AMD-Ryzen-9-5900HS-with-Radeon-Graphics
CPU,BX8070110500,Intel,Core i5-10500,47,91.2,3541,https://cpu.userbenchmark.com/Intel-Core-i5-10500/Rating/4078
CPU,BX80684I58600K,Intel,Core i5-8600K,48,91,212568,https://cpu.userbenchmark.com/Intel-Core-i5-8600K/Rating/3941
CPU,,Intel,Core i9-10980HK,49,89.9,3326,https://cpu.userbenchmark.com/SpeedTest/1065893/IntelR-CoreTM-i9-10980HK-CPU---240GHz
CPU,,Intel,Core i3-10320,50,89.3,229,https://cpu.userbenchmark.com/SpeedTest/1180543/IntelR-CoreTM-i3-10320-CPU---380GHz
CPU,BX80684I78700,Intel,Core i7-8700,51,89,244678,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940
CPU,BX80684I59500,Intel,Core i5-9500,52,88.9,5254,https://cpu.userbenchmark.com/SpeedTest/825467/IntelR-CoreTM-i5-9500-CPU---300GHz
CPU,BX80684I39350KF,Intel,Core i3-9350KF,53,88.7,820,https://cpu.userbenchmark.com/Intel-Core-i3-9350KF/Rating/4055
CPU,BX80684I58600,Intel,Core i5-8600,54,88.5,15722,https://cpu.userbenchmark.com/SpeedTest/477251/IntelR-CoreTM-i5-8600-CPU---310GHz
CPU,100-100000279WOF,AMD,Ryzen 7 3800XT,55,88.5,10113,https://cpu.userbenchmark.com/SpeedTest/1218139/AMD-Ryzen-7-3800XT-8-Core-Processor
CPU,100-100000277WOF,AMD,Ryzen 9 3900XT,56,88.4,13740,https://cpu.userbenchmark.com/SpeedTest/1202614/AMD-Ryzen-9-3900XT-12-Core-Processor
CPU,BX8070110400,Intel,Core i5-10400,57,88.2,30177,https://cpu.userbenchmark.com/Intel-Core-i5-10400/Rating/4073
CPU,BX8070110400F,Intel,Core i5-10400F,58,88.2,42436,https://cpu.userbenchmark.com/Intel-Core-i5-10400F/Rating/4079
CPU,100-100000023BOX,AMD,Ryzen 9 3900X,59,88.2,227803,https://cpu.userbenchmark.com/AMD-Ryzen-9-3900X/Rating/4044
CPU,,AMD,Ryzen 7 4700G,60,88.2,336,https://cpu.userbenchmark.com/SpeedTest/1135003/AMD-Ryzen-7-4700G-8-Core-Processor
CPU,BX80677I77740X,Intel,Core i7-7740X,61,87.7,4123,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,100-100000051WOF,AMD,Ryzen 9 3950X,62,87.6,34232,https://cpu.userbenchmark.com/AMD-Ryzen-9-3950X/Rating/4057
CPU,BX8069510940X,Intel,Core i9-10940X,63,87.5,1047,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz
CPU,,Intel,Core i5-10500H,64,87.2,178,https://cpu.userbenchmark.com/SpeedTest/1449890/IntelR-CoreTM-i5-10500H-CPU---250GHz
CPU,BX80671I76900K,Intel,Core i7-6900K,65,87.2,5945,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,BX8069510920X,Intel,Core i9-10920X,66,87.1,1380,https://cpu.userbenchmark.com/SpeedTest/931866/IntelR-CoreTM-i9-10920X-CPU---350GHz
CPU,100-100000025BOX,AMD,Ryzen 7 3800X,67,87,123283,https://cpu.userbenchmark.com/AMD-Ryzen-7-3800X/Rating/4047
CPU,BX80677I77700K,Intel,Core i7-7700K,68,86.9,529883,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,,AMD,Ryzen 7 5800HS,69,86.9,174,https://cpu.userbenchmark.com/SpeedTest/1463823/AMD-Ryzen-7-5800HS-with-Radeon-Graphics
CPU,,Intel,Core i7-10870H,70,86.8,4865,https://cpu.userbenchmark.com/SpeedTest/1322918/IntelR-CoreTM-i7-10870H-CPU---220GHz
CPU,BX8070110300,Intel,Core i3-10300,71,86.8,179,https://cpu.userbenchmark.com/Intel-Core-i3-10300/Rating/4074
CPU,,AMD,Ryzen 7 5800H,72,86.8,1753,https://cpu.userbenchmark.com/SpeedTest/1442974/AMD-Ryzen-7-5800H-with-Radeon-Graphics
CPU,,Intel,Core i9-10900T,73,86.7,64,https://cpu.userbenchmark.com/SpeedTest/1238258/IntelR-CoreTM-i9-10900T-CPU---190GHz
CPU,,Intel,Core i7-10700T,74,86.5,381,https://cpu.userbenchmark.com/SpeedTest/1218230/IntelR-CoreTM-i7-10700T-CPU---200GHz
CPU,100-100000281BOX,AMD,Ryzen 5 3600XT,75,86.5,22132,https://cpu.userbenchmark.com/SpeedTest/1211585/AMD-Ryzen-5-3600XT-6-Core-Processor
CPU,100-100000071BOX,AMD,Ryzen 7 3700X,76,86.4,505158,https://cpu.userbenchmark.com/AMD-Ryzen-7-3700X/Rating/4043
CPU,BX80673I99920X,Intel,Core i9-9920X,77,86.3,847,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz
CPU,BX80671I76950X,Intel,Core i7-6950X,78,86.3,3990,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,BX8069510900X,Intel,Core i9-10900X,79,86.3,2544,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz
CPU,BX8070110105F,Intel,Core i3-10105F,80,86.2,136,https://cpu.userbenchmark.com/SpeedTest/1482345/IntelR-CoreTM-i3-10105F-CPU---370GHz
CPU,BX80673I99940X,Intel,Core i9-9940X,81,86,1106,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz
CPU,BX80684I58500,Intel,Core i5-8500,82,85.9,30125,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz
CPU,,Intel,Core i7-10875H,83,85.8,14669,https://cpu.userbenchmark.com/SpeedTest/1111393/IntelR-CoreTM-i7-10875H-CPU---230GHz
CPU,,AMD,Ryzen 9 5980HS,84,85.7,12,https://cpu.userbenchmark.com/SpeedTest/1493102/AMD-Ryzen-9-5980HS-with-Radeon-Graphics
CPU,BX80673I99960X,Intel,Core i9-9960X,85,85.7,613,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz
CPU,BX80684I59400,Intel,Core i5-9400,86,85.6,18934,https://cpu.userbenchmark.com/SpeedTest/735306/IntelR-CoreTM-i5-9400-CPU---290GHz
CPU,,Intel,Core i9-10885H,87,85.3,2332,https://cpu.userbenchmark.com/SpeedTest/1174414/IntelR-CoreTM-i9-10885H-CPU---240GHz
CPU,BX80684I59400F,Intel,Core i5-9400F,88,85.3,201674,https://cpu.userbenchmark.com/Intel-Core-i5-9400F/Rating/4051
CPU,BX80671I76850K,Intel,Core i7-6850K,89,85,18437,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,100-100000022BOX,AMD,Ryzen 5 3600X,90,84.9,200934,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600X/Rating/4041
CPU,BX80677I57640X,Intel,Core i5-7640X,91,84.8,2366,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,,Intel,Core i5-10600T,92,84.7,25,https://cpu.userbenchmark.com/SpeedTest/1250930/IntelR-CoreTM-i5-10600T-CPU---240GHz
CPU,,AMD,Ryzen 9 4900HS,93,84.7,7224,https://cpu.userbenchmark.com/SpeedTest/1084184/AMD-Ryzen-9-4900HS-with-Radeon-Graphics
CPU,100-1000000158,AMD,Ryzen 5 3500X,94,84.5,26274,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500X/Rating/4052
CPU,,Intel,Core i7-10750H,95,84.4,90648,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz
CPU,BX80673I97960X,Intel,Core i9-7960X,96,84.2,1741,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz
CPU,,AMD,Ryzen 9 4900H,97,84.1,2166,https://cpu.userbenchmark.com/SpeedTest/1185620/AMD-Ryzen-9-4900H-with-Radeon-Graphics
CPU,BX80673I99900X,Intel,Core i9-9900X,98,84.1,2249,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz
CPU,,Intel,Core i7-10850H,99,84,1883,https://cpu.userbenchmark.com/SpeedTest/1160496/IntelR-CoreTM-i7-10850H-CPU---270GHz
CPU,100-100000010WOF,AMD,Ryzen TR 3960X,100,84,3601,https://cpu.userbenchmark.com/SpeedTest/969111/AMD-Ryzen-Threadripper-3960X-24-Core-Processor
CPU,100-100000031BOX,AMD,Ryzen 5 3600,101,83.9,798327,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600/Rating/4040
CPU,100-000000098,AMD,Ryzen 7 4800H,102,83.9,28222,https://cpu.userbenchmark.com/SpeedTest/1032976/AMD-Ryzen-7-4800H-with-Radeon-Graphics
CPU,BX8070110100,Intel,Core i3-10100,103,83.9,12247,https://cpu.userbenchmark.com/Intel-Core-i3-10100/Rating/4075
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,104,83.9,3320,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor
CPU,100-1000000050,AMD,Ryzen 5 3500,105,83.8,12657,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500/Rating/4053
CPU,BX80684I58400,Intel,Core i5-8400,106,83.8,249704,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,BX8070110100F,Intel,Core i3-10100F,107,83.7,7826,https://cpu.userbenchmark.com/Intel-Core-i3-10100F/Rating/4082
CPU,BX8069510980XE,Intel,Core i9-10980XE,108,83.6,1746,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz
CPU,,Intel,Core i5-10500T,109,83.6,204,https://cpu.userbenchmark.com/SpeedTest/1204939/IntelR-CoreTM-i5-10500T-CPU---230GHz
CPU,BX80684I38350K,Intel,Core i3-8350K,110,83.5,22946,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,BX80673I97940X,Intel,Core i9-7940X,111,83.4,3527,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,,AMD,Ryzen 7 4800HS,112,83.3,4900,https://cpu.userbenchmark.com/SpeedTest/1064059/AMD-Ryzen-7-4800HS-with-Radeon-Graphics
CPU,,Intel,Core i9-9980HK,113,83.2,5212,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz
CPU,BX80658i75775C,Intel,Core i7-5775C,114,83.1,1751,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,BX80673I79800X,Intel,Core i7-9800X,115,83.1,2702,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz
CPU,BX80673I97900X,Intel,Core i9-7900X,116,83.1,15075,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,BX80646I74790K,Intel,Core i7-4790K,117,83,361946,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,BX80671I76800K,Intel,Core i7-6800K,118,82.9,37354,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,BX80648I75960X,Intel,Core i7-5960X,119,82.9,14929,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,BX80662I76700K,Intel,Core i7-6700K,120,82.9,504930,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,BX80673I99820X,Intel,Core i9-9820X,121,82.8,1676,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz
CPU,BX80673I99980X,Intel,Core i9-9980XE,122,82.8,1501,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz
CPU,,Intel,Core i7-11370H,123,82.8,1217,https://cpu.userbenchmark.com/SpeedTest/1444990/11th-Gen-IntelR-CoreTM-i7-11370H---330GHz
CPU,BX80677I57600K,Intel,Core i5-7600K,124,82.6,169292,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,CM8068403358413,Intel,Core i7-8700T,125,82.4,3442,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz
CPU,BX80648I75930K,Intel,Core i7-5930K,126,82.2,31910,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,100-000000163,AMD,Ryzen TR 3990X,127,82.1,737,https://cpu.userbenchmark.com/SpeedTest/1035665/AMD-Ryzen-Threadripper-3990X-64-Core-Processor
CPU,CM8068403358708,Intel,Core i5-8600T,128,82,214,https://cpu.userbenchmark.com/SpeedTest/506080/IntelR-CoreTM-i5-8600T-CPU---230GHz
CPU,BX80673I97920X,Intel,Core i9-7920X,129,81.9,4314,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,BX80673I77820X,Intel,Core i7-7820X,130,81.5,24190,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,YD270XBGAFBOX,AMD,Ryzen 7 2700X,131,81.4,429200,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700X/Rating/3958
CPU,100-100000159BOX,AMD,Ryzen 3 3300X,132,81.3,8051,https://cpu.userbenchmark.com/AMD-Ryzen-3-3300X/Rating/4076
CPU,CL8068404069006,Intel,Core i9-9880H,133,81.2,7505,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz
CPU,BX80658i55675C,Intel,Core i5-5675C,134,81.1,843,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,BX80648I75820K,Intel,Core i7-5820K,135,81.1,92958,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,,Intel,Xeon E3-1245 v6,136,80.7,414,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz
CPU,,Intel,Core i7-8809G,137,80.7,3091,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz
CPU,BX80633I74960X,Intel,Core i7-4960X,138,80.6,3648,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,BX80684I39100,Intel,Core i3-9100,139,80.5,7155,https://cpu.userbenchmark.com/SpeedTest/806339/IntelR-CoreTM-i3-9100-CPU---360GHz
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,140,80.5,2498,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor
CPU,,Intel,Xeon E3-1270 v6,141,80.4,468,https://cpu.userbenchmark.com/SpeedTest/278175/IntelR-XeonR-CPU-E3-1270-v6---380GHz
CPU,BX80673I77800X,Intel,Core i7-7800X,142,80.3,17317,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,,Intel,Xeon E3-1286 v3,143,80.3,20,https://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz
CPU,100-000000100,AMD,Ryzen 5 4600H,144,80.2,22123,https://cpu.userbenchmark.com/SpeedTest/1110331/AMD-Ryzen-5-4600H-with-Radeon-Graphics
CPU,BX80673I97980X,Intel,Core i9-7980XE,145,80.2,3692,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,,Intel,Core i5-10200H,146,80.1,778,https://cpu.userbenchmark.com/SpeedTest/1303113/IntelR-CoreTM-i5-10200H-CPU---240GHz
CPU,,Intel,Xeon E5-1650 v3,147,79.9,5135,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz
CPU,,AMD,Ryzen 5 4600HS,148,79.9,748,https://cpu.userbenchmark.com/SpeedTest/1134526/AMD-Ryzen-5-4600HS-with-Radeon-Graphics
CPU,,Intel,Core i5-10400T,149,79.9,310,https://cpu.userbenchmark.com/SpeedTest/1189479/IntelR-CoreTM-i5-10400T-CPU---200GHz
CPU,,Intel,Core i7-9850H,150,79.7,6279,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz
CPU,BX80662I56600K,Intel,Core i5-6600K,151,79.7,276441,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,,Intel,Core i5-10400H,152,79.4,246,https://cpu.userbenchmark.com/SpeedTest/1084904/IntelR-CoreTM-i5-10400H-CPU---260GHz
CPU,,Intel,Core i7-3970X,153,79.4,2443,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,154,79.4,7314,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor
CPU,YD260XBCAFBOX,AMD,Ryzen 5 2600X,155,79.4,276664,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600X/Rating/3956
CPU,BX80619I73960X,Intel,Core i7-3960X,156,79.2,1912,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,BX80633I74930K,Intel,Core i7-4930K,157,79.2,20065,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
CPU,FH8068403419332,Intel,Core i7-8559U,158,79.2,2039,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz
CPU,BX80677I77700,Intel,Core i7-7700,159,79.1,208907,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
CPU,,Intel,Core i7 X 990,160,79,1811,https://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz
CPU,BX80646I54690K,Intel,Core i5-4690K,161,79,192324,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,BX80684I38300,Intel,Core i3-8300,162,79,1667,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz
CPU,,Intel,Core i5-10300H,163,79,28073,https://cpu.userbenchmark.com/SpeedTest/1027882/IntelR-CoreTM-i5-10300H-CPU---250GHz
CPU,BX80684I39100F,Intel,Core i3-9100F,164,79,66410,https://cpu.userbenchmark.com/Intel-Core-i3-9100F/Rating/4054
CPU,,Intel,Core i5-9400H,165,79,476,https://cpu.userbenchmark.com/SpeedTest/843530/IntelR-CoreTM-i5-9400H-CPU---250GHz
CPU,,Intel,Core i5-11300H,166,78.9,131,https://cpu.userbenchmark.com/SpeedTest/1504890/11th-Gen-IntelR-CoreTM-i5-11300H---310GHz
CPU,CL8068404121817,Intel,Core i7-9750H,167,78.6,237259,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,168,78.5,850,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor
CPU,,Intel,Core i7-11375H,169,78.4,59,https://cpu.userbenchmark.com/SpeedTest/1462657/11th-Gen-IntelR-CoreTM-i7-11375H---330GHz
CPU,,Intel,Core i7-5775R,170,78.4,142,https://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz
CPU,,Intel,Core i7-5950HQ,171,78.3,153,https://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz
CPU,,Intel,Xeon E5-1650 v2,172,78.3,7273,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz
CPU,CL8068403805708,Intel,Core i9-8950HK,173,78.3,10925,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz
CPU,,Intel,Xeon E3-1230 v6,174,78.2,385,https://cpu.userbenchmark.com/SpeedTest/268848/IntelR-XeonR-CPU-E3-1230-v6---350GHz
