Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,id
RAM,CMK16GX4M2A2666C16R,Corsair,Vengeance LPX DDR4 2666 C16 2x8GB,82,76.7,131007,https://ram.userbenchmark.com/Corsair-Vengeance-LPX-DDR4-2666-C16-2x8GB/Rating/3545,4029
RAM,CMK8GX4M2A2400C16,Corsair,Vengeance LPX DDR4 2400 C16 2x4GB,83,76.5,11890,https://ram.userbenchmark.com/SpeedTest/105361/Corsair-Vengeance-LPX-CMK8GX4M2A2400C16-2x4GB,4030
RAM,CMK8GX4M2A2666C16,Corsair,Vengeance LPX DDR4 2666 C16 2x4GB,84,76.3,16490,https://ram.userbenchmark.com/SpeedTest/90467/Corsair-Vengeance-LPX-CMK8GX4M2A2666C16-2x4GB,4031
RAM,F4-2400C15Q-32GVR,G.SKILL,Ripjaws V DDR4 2400 C15 4x8GB,85,76.1,7414,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2400-C15-4x8GB/Rating/3568,4032
RAM,CMK32GX4M2A2666C16,Corsair,Vengeance LPX DDR4 2666 C16 2x16GB,86,75.8,29684,https://ram.userbenchmark.com/SpeedTest/92488/Corsair-Vengeance-LPX-CMK32GX4M2A2666C16-2x16GB,4033
RAM,CMK16GX4M2A2400C16,Corsair,Vengeance LPX DDR4 2400 C16 2x8GB,87,75.8,105447,https://ram.userbenchmark.com/SpeedTest/92730/Corsair-Vengeance-LPX-CMK16GX4M2A2400C16-2x8GB,4034
RAM,CMR16GX4M2A2666C16,Corsair,Vengeance RGB DDR4 2666 C16 2x8GB,88,75.7,8676,https://ram.userbenchmark.com/SpeedTest/282283/Corsair-CMR16GX4M2A2666C16-2x8GB,4035
RAM,F3-2400C10Q-32GTX,G.SKILL,TridentX DDR3 2400 C10 4x8GB,89,74.3,7519,https://ram.userbenchmark.com/SpeedTest/89345/GSKILL-F3-2400C10-8GTX-4x8GB,4036
RAM,CMU16GX4M2A2666C16,Corsair,Vengeance LED DDR4 2666 C16 2x8GB,90,74,14163,https://ram.userbenchmark.com/SpeedTest/152975/Corsair-CMU16GX4M2A2666C16-2x8GB,4037
RAM,CMU16GX4M2A2666C16B,Corsair,Vengeance LED DDR4 2666 C16 2x8GB,90,74,14163,https://ram.userbenchmark.com/SpeedTest/152975/Corsair-CMU16GX4M2A2666C16-2x8GB,4038
RAM,CMU16GX4M2A2666C16R,Corsair,Vengeance LED DDR4 2666 C16 2x8GB,90,74,14163,https://ram.userbenchmark.com/SpeedTest/152975/Corsair-CMU16GX4M2A2666C16-2x8GB,4039
RAM,HX421C14FBK2/16,HyperX,Fury DDR4 2133 C14 2x8GB,91,73.2,59072,https://ram.userbenchmark.com/HyperX-Fury-DDR4-2133-C14-2x8GB/Rating/3552,4040
RAM,HX421C14FB2K2/16,HyperX,Fury DDR4 2133 C14 2x8GB,91,73.2,59072,https://ram.userbenchmark.com/HyperX-Fury-DDR4-2133-C14-2x8GB/Rating/3552,4041
RAM,CMU16GX4M2A2400C16,Corsair,Vengeance LED DDR4 2400 C16 2x8GB,92,73.1,2908,https://ram.userbenchmark.com/SpeedTest/293029/Corsair-CMU16GX4M2A2400C16-2x8GB,4042
RAM,CMU16GX4M2A2400C16B,Corsair,Vengeance LED DDR4 2400 C16 2x8GB,92,73.1,2908,https://ram.userbenchmark.com/SpeedTest/293029/Corsair-CMU16GX4M2A2400C16-2x8GB,4043
RAM,CMU16GX4M2A2400C16R,Corsair,Vengeance LED DDR4 2400 C16 2x8GB,92,73.1,2908,https://ram.userbenchmark.com/SpeedTest/293029/Corsair-CMU16GX4M2A2400C16-2x8GB,4044
RAM,CMK16GX4M2A2400C14,Corsair,Vengeance LPX DDR4 2400 C14 2x8GB,93,72.6,66222,https://ram.userbenchmark.com/Corsair-Vengeance-LPX-DDR4-2400-C14-2x8GB/Rating/3544,4045
RAM,CMK16GX4M2A2400C14R,Corsair,Vengeance LPX DDR4 2400 C14 2x8GB,93,72.6,66222,https://ram.userbenchmark.com/Corsair-Vengeance-LPX-DDR4-2400-C14-2x8GB/Rating/3544,4046
RAM,F4-2400C15D-8GVR,G.SKILL,Ripjaws V DDR4 2400 C15 2x4GB,94,72.1,19452,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2400-C15-2x4GB/Rating/3559,4047
RAM,F4-2400C15D-16GVR,G.SKILL,Ripjaws V DDR4 2400 C15 2x8GB,95,71.5,98777,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2400-C15-2x8GB/Rating/3549,4048
RAM,F4-2400C15D-16GVB,G.SKILL,Ripjaws V DDR4 2400 C15 2x8GB,95,71.5,98777,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2400-C15-2x8GB/Rating/3549,4049
RAM,F4-2400C15D-16GVK,G.SKILL,Ripjaws V DDR4 2400 C15 2x8GB,95,71.5,98777,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2400-C15-2x8GB/Rating/3549,4050
RAM,F4-2400C15D-16GVS,G.SKILL,Ripjaws V DDR4 2400 C15 2x8GB,95,71.5,98777,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2400-C15-2x8GB/Rating/3549,4051
RAM,F4-2400C15D-16GVG,G.SKILL,Ripjaws V DDR4 2400 C15 2x8GB,95,71.5,98777,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2400-C15-2x8GB/Rating/3549,4052
RAM,CMK8GX4M2A2400C14,Corsair,Vengeance LPX DDR4 2400 C14 2x4GB,96,71.1,16770,https://ram.userbenchmark.com/SpeedTest/89740/Corsair-Vengeance-LPX-CMK8GX4M2A2400C14-2x4GB,4053
RAM,F4-2133C15D-32GVR,G.SKILL,Ripjaws V DDR4 2133 C15 2x16GB,97,70.7,2716,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2133-C15-2x16GB/Rating/3633,4054
RAM,F4-2400C15D-16GRR,G.SKILL,Ripjaws 4 DDR4 2400 C15 2x8GB,98,70.6,7248,https://ram.userbenchmark.com/GSKILL-Ripjaws-4-DDR4-2400-C15-2x8GB/Rating/3551,4055
RAM,HX421C14FBK2/8,HyperX,Fury DDR4 2133 C14 2x4GB,99,69.5,46617,https://ram.userbenchmark.com/HyperX-Fury-DDR4-2133-C14-2x4GB/Rating/3554,4056
RAM,CMK16GX4M2A2133C13,Corsair,Vengeance LPX DDR4 2133 C13 2x8GB,100,69.2,47721,https://ram.userbenchmark.com/Corsair-Vengeance-LPX-DDR4-2133-C13-2x8GB/Rating/3543,4057
RAM,CMK16GX4M2A2133C13R,Corsair,Vengeance LPX DDR4 2133 C13 2x8GB,100,69.2,47721,https://ram.userbenchmark.com/Corsair-Vengeance-LPX-DDR4-2133-C13-2x8GB/Rating/3543,4058
RAM,F4-2133C15D-8GVR,G.SKILL,Ripjaws V DDR4 2133 C15 2x4GB,101,68.5,7720,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2133-C15-2x4GB/Rating/3560,4059
RAM,BLS2K4G4D240FSA,Crucial,Ballistix Sport DDR4 2400 C16 2x4GB,102,68,843,https://ram.userbenchmark.com/Crucial-Ballistix-Sport-DDR4-2400-C16-2x4GB/Rating/3601,4060
RAM,F4-2133C15D-16GVB,G.SKILL,Ripjaws V DDR4 2133 C15 2x8GB,103,67.9,16658,https://ram.userbenchmark.com/GSKILL-Ripjaws-V-DDR4-2133-C15-2x8GB/Rating/3632,4061
RAM,F3-2400C10D-16GTX,G.SKILL,TridentX DDR3 2400 C10 2x8GB,104,67,24592,https://ram.userbenchmark.com/SpeedTest/89322/GSKILL-F3-2400C10-8GTX-2x8GB,4062
RAM,HX324C11SRK2/16,HyperX,Savage DDR3 2400 C11 2x8GB,105,63.3,20216,https://ram.userbenchmark.com/SpeedTest/43621/Kingston-KHX2400C11D38GX-2x8GB,4063
RAM,HX318C10FK2/16,HyperX,Fury DDR3 1866 C10 2x8GB,106,59.2,122541,https://ram.userbenchmark.com/SpeedTest/42962/Kingston-KHX1866C10D38G-2x8GB,4064
RAM,HX318C10FBK2/16,HyperX,Fury DDR3 1866 C10 2x8GB,106,59.2,122541,https://ram.userbenchmark.com/SpeedTest/42962/Kingston-KHX1866C10D38G-2x8GB,4065
RAM,HX318C10FRK2/16,HyperX,Fury DDR3 1866 C10 2x8GB,106,59.2,122541,https://ram.userbenchmark.com/SpeedTest/42962/Kingston-KHX1866C10D38G-2x8GB,4066
RAM,HX318C10FWK2/16,HyperX,Fury DDR3 1866 C10 2x8GB,106,59.2,122541,https://ram.userbenchmark.com/SpeedTest/42962/Kingston-KHX1866C10D38G-2x8GB,4067
RAM,CMY16GX3M2A2400C11,Corsair,Vengeance Pro DDR3 2400 C11 2x8GB,107,58.1,40596,https://ram.userbenchmark.com/SpeedTest/89568/Corsair-Vengeance-Pro-CMY16GX3M2A2400C11-2x8GB,4068
RAM,BLS2KIT4G3D1609DS1S00,Crucial,Ballistix Sport DDR3 1600 C9 2x4GB,108,56,44086,https://ram.userbenchmark.com/SpeedTest/50785/Crucial-BLS4G3D1609DS1S00-2x4GB,4069
RAM,BLS2CP4G3D1609DS1S00CEU,Crucial,Ballistix Sport DDR3 1600 C9 2x4GB,108,56,44086,https://ram.userbenchmark.com/SpeedTest/50785/Crucial-BLS4G3D1609DS1S00-2x4GB,4070
RAM,HX316C10FK2/16,HyperX,Fury DDR3 1600 C10 2x8GB,109,54,77652,https://ram.userbenchmark.com/SpeedTest/42910/Kingston-KHX1600C10D38G-2x8GB,4071
RAM,HX316C10FBK2/16,HyperX,Fury DDR3 1600 C10 2x8GB,109,54,77652,https://ram.userbenchmark.com/SpeedTest/42910/Kingston-KHX1600C10D38G-2x8GB,4072
RAM,HX316C10FRK2/16,HyperX,Fury DDR3 1600 C10 2x8GB,109,54,77652,https://ram.userbenchmark.com/SpeedTest/42910/Kingston-KHX1600C10D38G-2x8GB,4073
RAM,HX316C10FWK2/16,HyperX,Fury DDR3 1600 C10 2x8GB,109,54,77652,https://ram.userbenchmark.com/SpeedTest/42910/Kingston-KHX1600C10D38G-2x8GB,4074
RAM,F3-12800CL9D-8GBXL,G.SKILL,RipjawsX DDR3 1600 C9 2x4GB,110,52.7,47852,https://ram.userbenchmark.com/SpeedTest/89321/GSKILL-F3-12800CL9-4GBXL-2x4GB,4075
RAM,HX316C10FK2/8,HyperX,Fury DDR3 1600 C10 2x4GB,111,51.4,27462,https://ram.userbenchmark.com/SpeedTest/42917/Kingston-KHX1600C10D38G-2x4GB,4076
RAM,HX316C10FBK2/8,HyperX,Fury DDR3 1600 C10 2x4GB,111,51.4,27462,https://ram.userbenchmark.com/SpeedTest/42917/Kingston-KHX1600C10D38G-2x4GB,4077
RAM,HX316C10FRK2/8,HyperX,Fury DDR3 1600 C10 2x4GB,111,51.4,27462,https://ram.userbenchmark.com/SpeedTest/42917/Kingston-KHX1600C10D38G-2x4GB,4078
RAM,HX316C10FWK2/8,HyperX,Fury DDR3 1600 C10 2x4GB,111,51.4,27462,https://ram.userbenchmark.com/SpeedTest/42917/Kingston-KHX1600C10D38G-2x4GB,4079
RAM,F3-14900CL10D-16GBXL,G.SKILL,RipjawsX DDR3 1866 C10 2x8GB,112,51.3,9944,https://ram.userbenchmark.com/SpeedTest/89210/GSKILL-F3-14900CL10-8GBXL-2x8GB,4080
RAM,F3-12800CL10Q-32GBXL,G.SKILL,RipjawsX DDR3 1600 C10 4x8GB,113,51.2,4160,https://ram.userbenchmark.com/SpeedTest/90320/GSKILL-F3-12800CL10-8GBXL-4x8GB,4081
RAM,HX318C10FK2/8,HyperX,Fury DDR3 1866 C10 2x4GB,114,51.2,38490,https://ram.userbenchmark.com/HyperX-Fury-DDR3-1866-C10-2x4GB/Rating/3588,4082
RAM,HX318C10FBK2/8,HyperX,Fury DDR3 1866 C10 2x4GB,114,51.2,38490,https://ram.userbenchmark.com/HyperX-Fury-DDR3-1866-C10-2x4GB/Rating/3588,4083
RAM,HX318C10FRK2/8,HyperX,Fury DDR3 1866 C10 2x4GB,114,51.2,38490,https://ram.userbenchmark.com/HyperX-Fury-DDR3-1866-C10-2x4GB/Rating/3588,4084
RAM,HX318C10FWK2/8,HyperX,Fury DDR3 1866 C10 2x4GB,114,51.2,38490,https://ram.userbenchmark.com/HyperX-Fury-DDR3-1866-C10-2x4GB/Rating/3588,4085
RAM,HX316C9SRK2/8,HyperX,Savage DDR3 1600 C9 2x4GB,115,51.1,78181,https://ram.userbenchmark.com/SpeedTest/43139/Kingston-KHX1600C9D34GX-2x4GB,4086
RAM,CMX8GX3M2A1600C9,Corsair,XMS3 DDR3 1600 C9 2x4GB,116,49.6,11344,https://ram.userbenchmark.com/SpeedTest/89663/Corsair-XMS3-CMX8GX3M2A1600C9-2x4GB,4087
RAM,F3-12800CL10D-16GBXL,G.SKILL,RipjawsX DDR3 1600 C10 2x8GB,117,49,28220,https://ram.userbenchmark.com/SpeedTest/89329/GSKILL-F3-12800CL10-8GBXL-2x8GB,4088
RAM,CMZ8GX3M2A1600C9,Corsair,Vengeance DDR3 1600 C9 2x4GB,118,48.4,73650,https://ram.userbenchmark.com/SpeedTest/89203/Corsair-Vengeance-CMZ8GX3M2A1600C9-2x4GB,4089
RAM,BLS8G4D26BFSB,Crucial,Ballistix Sport LT DDR4 2666 C16 1x8GB,119,46.7,1416,https://ram.userbenchmark.com/SpeedTest/321149/Crucial-BLS8G4D26BFSC16FBD2-1x8GB,4090
RAM,BLS8G4D26BFSC,Crucial,Ballistix Sport LT DDR4 2666 C16 1x8GB,119,46.7,1416,https://ram.userbenchmark.com/SpeedTest/321149/Crucial-BLS8G4D26BFSC16FBD2-1x8GB,4091
RAM,BLS8G4D26BFSE,Crucial,Ballistix Sport LT DDR4 2666 C16 1x8GB,119,46.7,1416,https://ram.userbenchmark.com/SpeedTest/321149/Crucial-BLS8G4D26BFSC16FBD2-1x8GB,4092
RAM,BLS8G4D240FSB,Crucial,Ballistix Sport LT DDR4 2400 C16 1x8GB,120,43.1,20263,https://ram.userbenchmark.com/SpeedTest/142440/Crucial-BLS8G4D240FSB16FBD-1x8GB,4093
RAM,CT8G4DFD824A,Crucial,UDIMM DDR4 2400 C16 1x8GB,121,41.6,4182,https://ram.userbenchmark.com/SpeedTest/358525/Crucial-CT8G4DFD824AC16FHP-1x8GB,4094
RAM,CMK8GX4M1A2400C16,Corsair,Vengeance LPX DDR4 2400 C16 1x8GB,122,41.6,47473,https://ram.userbenchmark.com/Corsair-Vengeance-LPX-DDR4-2400-C16-1x8GB/Rating/3610,4095
RAM,CMK8GX4M1A2400C16R,Corsair,Vengeance LPX DDR4 2400 C16 1x8GB,122,41.6,47473,https://ram.userbenchmark.com/Corsair-Vengeance-LPX-DDR4-2400-C16-1x8GB/Rating/3610,4096
RAM,CT16G4DFD824A,Crucial,UDIMM DDR4 2400 C16 1x16GB,123,41.5,2562,https://ram.userbenchmark.com/SpeedTest/228105/Crucial-CT16G4DFD824AC16FAD-1x16GB,4097
RAM,HX421C14FB/8,HyperX,Fury DDR4 2133 C14 1x8GB,124,40.2,15315,https://ram.userbenchmark.com/HyperX-Fury-DDR4-2133-C14-1x8GB/Rating/3555,4098
RAM,CMK8GX4M1A2400C14,Corsair,Vengeance LPX DDR4 2400 C14 1x8GB,125,38.7,19648,https://ram.userbenchmark.com/SpeedTest/89446/Corsair-Vengeance-LPX-CMK8GX4M1A2400C14-1x8GB,4099
RAM,CT4G4DFS824A,Crucial,UDIMM DDR4 2400 C17 1x4GB,126,38.7,4926,https://ram.userbenchmark.com/SpeedTest/372497/Crucial-CT4G4DFS824AC8FHP-1x4GB,4100
RAM,CMK4GX4M1A2400C14,Corsair,Vengeance LPX DDR4 2400 C14 1x4GB,127,38.7,876,https://ram.userbenchmark.com/SpeedTest/97522/Corsair-Vengeance-LPX-CMK4GX4M1A2400C14-1x4GB,4101
RAM,F4-2133C15S-4GNT,G.SKILL,Value DDR4 2133 C15 1x4GB,128,37.6,570,https://ram.userbenchmark.com/SpeedTest/109263/GSKILL-F4-2133C15-4GNT-1x4GB,4102
RAM,CMV4GX4M1A2133C15,Corsair,ValueSelect DDR4 2133 C15 1x4GB,129,37.3,1245,https://ram.userbenchmark.com/SpeedTest/96727/Corsair-ValueSelect-CMV4GX4M1A2133C15-1x4GB,4103
RAM,CMZ8GX3M1A1600C10,Corsair,Vengeance DDR3 1600 C10 1x8GB,130,30.8,11204,https://ram.userbenchmark.com/SpeedTest/89201/Corsair-Vengeance-CMZ8GX3M1A1600C10-1x8GB,4104
RAM,F3-12800CL9S-4GBRL,G.SKILL,Ripjaws DDR3 1600 C9 1x4GB,131,29,911,https://ram.userbenchmark.com/SpeedTest/90810/GSKILL-F3-12800CL9-4GBRL-1x4GB,4105
RAM,F3-12800CL10S-8GBXL,G.SKILL,RipjawsX DDR3 1600 C10 1x8GB,132,27.7,4460,https://ram.userbenchmark.com/SpeedTest/89412/GSKILL-F3-12800CL10-8GBXL-1x8GB,4106
SSD,CT4000T705SSD3,Crucial,T705 M.2 4TB,1,761,36,https://ssd.userbenchmark.com/Crucial-T705-M2-4TB/Rating/4168,4107
SSD,CT4000T705SSD5,Crucial,T705 M.2 4TB,1,761,36,https://ssd.userbenchmark.com/Crucial-T705-M2-4TB/Rating/4168,4108
SSD,CT4000T700SSD3,Crucial,T700 M.2 4TB,2,735,744,https://ssd.userbenchmark.com/Crucial-T700-M2-4TB/Rating/4165,4109
SSD,CT4000T700SSD5,Crucial,T700 M.2 4TB,2,735,744,https://ssd.userbenchmark.com/Crucial-T700-M2-4TB/Rating/4165,4110
SSD,CT2000T705SSD3,Crucial,T705 M.2 2TB,3,728,87,https://ssd.userbenchmark.com/Crucial-T705-M2-2TB/Rating/4167,4111
SSD,CT2000T705SSD5,Crucial,T705 M.2 2TB,3,728,87,https://ssd.userbenchmark.com/Crucial-T705-M2-2TB/Rating/4167,4112
SSD,CT2000T700SSD3,Crucial,T700 M.2 2TB,4,701,1870,https://ssd.userbenchmark.com/Crucial-T700-M2-2TB/Rating/4164,4113
SSD,CT2000T700SSD5,Crucial,T700 M.2 2TB,4,701,1870,https://ssd.userbenchmark.com/Crucial-T700-M2-2TB/Rating/4164,4114
SSD,CT1000T705SSD3,Crucial,T705 M.2 1TB,5,568,75,https://ssd.userbenchmark.com/Crucial-T705-M2-1TB/Rating/4166,4115
SSD,CT1000T705SSD5,Crucial,T705 M.2 1TB,5,568,75,https://ssd.userbenchmark.com/Crucial-T705-M2-1TB/Rating/4166,4116
SSD,CT1000T700SSD3,Crucial,T700 M.2 1TB,6,537,1900,https://ssd.userbenchmark.com/Crucial-T700-M2-1TB/Rating/4163,4117
SSD,CT1000T700SSD5,Crucial,T700 M.2 1TB,6,537,1900,https://ssd.userbenchmark.com/Crucial-T700-M2-1TB/Rating/4163,4118
SSD,WDS400T2X0E,WD,Black SN850X M.2 4TB,7,522,8772,https://ssd.userbenchmark.com/WD-Black-SN850X-M2-4TB/Rating/4159,4119
SSD,WDS200T2X0E,WD,Black SN850X M.2 2TB,8,492,37629,https://ssd.userbenchmark.com/WD-Black-SN850X-M2-2TB/Rating/4158,4120
SSD,MZ-V9P4T0BW,Samsung,990 Pro M.2 4TB,9,488,4063,https://ssd.userbenchmark.com/Samsung-990-Pro-M2-4TB/Rating/4162,4121
SSD,MZ-V9P4T0B/AM,Samsung,990 Pro M.2 4TB,9,488,4063,https://ssd.userbenchmark.com/Samsung-990-Pro-M2-4TB/Rating/4162,4122
SSD,WDS200T1X0E,WD,Black SN850 NVMe PCIe M.2 2TB,10,464,1131,https://ssd.userbenchmark.com/SpeedTest/1363185/WD-BLACK-SN850-2TB,4123
SSD,MZ-V9P2T0BW,Samsung,990 Pro M.2 2TB,11,449,61354,https://ssd.userbenchmark.com/Samsung-990-Pro-M2-2TB/Rating/4161,4124
SSD,MZ-V9P2T0B/AM,Samsung,990 Pro M.2 2TB,11,449,61354,https://ssd.userbenchmark.com/Samsung-990-Pro-M2-2TB/Rating/4161,4125
SSD,WDS100T2X0E,WD,Black SN850X M.2 1TB,12,443,37972,https://ssd.userbenchmark.com/WD-Black-SN850X-M2-1TB/Rating/4157,4126
SSD,SSDPED1D280GASX,Intel,900P Optane NVMe PCIe 280GB,13,440,3427,https://ssd.userbenchmark.com/SpeedTest/315555/INTEL-SSDPED1D280GA,4127
SSD,SSDPE21D280GASX,Intel,900P Optane NVMe PCIe 280GB,13,440,3427,https://ssd.userbenchmark.com/SpeedTest/315555/INTEL-SSDPED1D280GA,4128
SSD,CT2000P5PSSD8,Crucial,P5 Plus NVMe PCIe M.2 2TB,14,438,14975,https://ssd.userbenchmark.com/SpeedTest/1638983/CT2000P5PSSD8,4129
SSD,SSDPED1D960GAX1,Intel,905P Optane NVMe PCIe 960GB,15,429,566,https://ssd.userbenchmark.com/SpeedTest/498903/INTEL-SSDPED1D960GAY,4130
SSD,SSDPED1D480GASX,Intel,900P Optane NVMe PCIe 480GB,16,429,1995,https://ssd.userbenchmark.com/SpeedTest/375784/INTEL-SSDPED1D480GA,4131
SSD,SSDPE21D480GASX,Intel,900P Optane NVMe PCIe 480GB,16,429,1995,https://ssd.userbenchmark.com/SpeedTest/375784/INTEL-SSDPED1D480GA,4132
SSD,MZ-V8P2T0B,Samsung,980 Pro NVMe PCIe M.2 2TB,17,402,182136,https://ssd.userbenchmark.com/SpeedTest/1454302/Samsung-SSD-980-PRO-2TB,4133
SSD,MZ-V9P1T0BW,Samsung,990 Pro M.2 1TB,18,402,34940,https://ssd.userbenchmark.com/Samsung-990-Pro-M2-1TB/Rating/4160,4134
SSD,MZ-V9P1T0B/AM,Samsung,990 Pro M.2 1TB,18,402,34940,https://ssd.userbenchmark.com/Samsung-990-Pro-M2-1TB/Rating/4160,4135
SSD,WDS100T1X0E,WD,Black SN850 NVMe PCIe M.2 1TB,19,395,14499,https://ssd.userbenchmark.com/SpeedTest/1348947/WD-BLACK-SN850-1TB,4136
SSD,CT1000P5PSSD8,Crucial,P5 Plus NVMe PCIe M.2 1TB,20,385,27673,https://ssd.userbenchmark.com/SpeedTest/1627622/CT1000P5PSSD8,4137
SSD,MZ-V8P1T0B,Samsung,980 Pro NVMe PCIe M.2 1TB,21,385,327441,https://ssd.userbenchmark.com/SpeedTest/1302577/Samsung-SSD-980-PRO-1TB,4138
SSD,WDS500G1X0E,WD ,Black SN850 NVMe PCIe M.2 500GB,22,379,771,https://ssd.userbenchmark.com/SpeedTest/1366573/WD-BLACK-SN850-500GB,4139
SSD,GP-ASM2NE6200TTTD,Gigabyte,Aorus NVMe PCIe M.2 2TB,23,360,5089,https://ssd.userbenchmark.com/SpeedTest/844144/GIGABYTE-GP-ASM2NE6200TTTD,4140
SSD,SB-ROCKET-NVMe4-2TB,Sabrent,Rocket 4 NVMe PCIe M.2 2TB,24,359,8291,https://ssd.userbenchmark.com/SpeedTest/847932/Sabrent-ROCKET-40-2TB,4141
SSD,MZ-V9E2T0B,Samsung,990 Evo M.2 2TB,25,342,353,https://ssd.userbenchmark.com/SpeedTest/2282283/Samsung-SSD-990-EVO-2TB,4142
SSD,CSSD-F2000GBMP600,Corsair,Force MP600 NVMe PCIe M.2 2TB,26,340,10240,https://ssd.userbenchmark.com/SpeedTest/841469/Force-MP600,4143
SSD,GP-ASM2NE6100TTTD,Gigabyte,Aorus NVMe PCIe M.2 1TB,27,339,15656,https://ssd.userbenchmark.com/SpeedTest/842989/GIGABYTE-GP-ASM2NE6100TTTD,4144
SSD,MZ-V8P500B,Samsung,980 Pro NVMe PCIe M.2 500GB,28,338,78573,https://ssd.userbenchmark.com/SpeedTest/1307906/Samsung-SSD-980-PRO-500GB,4145
SSD,MZ-V7S2T0BW,Samsung,970 Evo Plus NVMe PCIe M.2 2TB,29,336,200600,https://ssd.userbenchmark.com/SpeedTest/798635/Samsung-SSD-970-EVO-Plus-2TB,4146
SSD,MZ-V7S2T0B/AM,Samsung,970 Evo Plus NVMe PCIe M.2 2TB,29,336,200600,https://ssd.userbenchmark.com/SpeedTest/798635/Samsung-SSD-970-EVO-Plus-2TB,4147
SSD,CT500P5PSSD8,Crucial,P5 Plus NVMe PCIe M.2 500GB,30,328,8064,https://ssd.userbenchmark.com/SpeedTest/1633274/CT500P5PSSD8,4148
SSD,MZ-V7P1T0BW,Samsung,970 Pro NVMe PCIe M.2 1TB,31,327,38669,https://ssd.userbenchmark.com/SpeedTest/497261/Samsung-SSD-970-PRO-1TB,4149
SSD,SSDPEKNU020TZX1,Intel,670p NVMe PCIe M.2 2TB,32,327,3198,https://ssd.userbenchmark.com/SpeedTest/1393067/INTEL-SSDPEKNU020TZ,4150
SSD,MZ-V7P512BW,Samsung,970 Pro NVMe PCIe M.2 512GB,33,322,93447,https://ssd.userbenchmark.com/SpeedTest/498971/Samsung-SSD-970-PRO-512GB,4151
SSD,SB-ROCKET-NVMe4-1TB,Sabrent,Rocket 4 NVMe PCIe M.2 1TB,34,317,46203,https://ssd.userbenchmark.com/SpeedTest/844208/Sabrent-ROCKET-40-1TB,4152
SSD,CSSD-F1000GBMP600,Corsair,Force MP600 NVMe PCIe M.2 1TB,35,314,35257,https://ssd.userbenchmark.com/SpeedTest/843047/Force-MP600,4153
SSD,MZ-V7S1T0BW,Samsung,970 Evo Plus NVMe PCIe M.2 1TB,36,310,455997,https://ssd.userbenchmark.com/SpeedTest/693540/Samsung-SSD-970-EVO-Plus-1TB,4154
SSD,MZ-V7S1T0B/AM,Samsung,970 Evo Plus NVMe PCIe M.2 1TB,36,310,455997,https://ssd.userbenchmark.com/SpeedTest/693540/Samsung-SSD-970-EVO-Plus-1TB,4155
SSD,MZ-V9E1T0B,Samsung,990 Evo M.2 1TB,37,308,552,https://ssd.userbenchmark.com/SpeedTest/2283133/Samsung-SSD-990-EVO-1TB,4156
SSD,WDS250G3X0E,WD,Black SN770 NVMe PCIe M.2 250GB,38,303,952,https://ssd.userbenchmark.com/SpeedTest/1801563/WD-BLACK-SN770-250GB,4157
SSD,5MS24AA#ABC,HP,EX950 NVMe PCIe M.2 2TB,39,300,2580,https://ssd.userbenchmark.com/SpeedTest/710813/HP-SSD-EX950-2TB,4158
SSD,MZ-V7E1T0BW,Samsung,970 Evo NVMe PCIe M.2 1TB,40,297,331647,https://ssd.userbenchmark.com/SpeedTest/494791/Samsung-SSD-970-EVO-1TB,4159
SSD,MZ-V7E2T0BW,Samsung,970 Evo NVMe PCIe M.2 2TB,41,290,10709,https://ssd.userbenchmark.com/SpeedTest/501128/Samsung-SSD-970-EVO-2TB,4160
SSD,CT1000P5SSD8,Crucial,P5 3D NVMe PCIe M.2 1TB,42,287,24278,https://ssd.userbenchmark.com/SpeedTest/1217319/CT1000P5SSD8,4161
SSD,5MS23AA#ABC,HP,EX950 NVMe PCIe M.2 1TB,43,284,5166,https://ssd.userbenchmark.com/SpeedTest/706053/HP-SSD-EX950-1TB,4162
SSD,CT2000P5SSD8,Crucial,P5 3D NVMe PCIe M.2 2TB,44,283,4222,https://ssd.userbenchmark.com/SpeedTest/1232397/CT2000P5SSD8,4163
SSD,MZ-V6P1T0BW,Samsung,960 Pro NVMe PCIe M.2 1TB,45,279,18356,https://ssd.userbenchmark.com/SpeedTest/200815/Samsung-SSD-960-PRO-1TB,4164
SSD,ASX8200PNP-1TT-C,Adata,XPG SX8200 Pro NVMe PCIe M.2 1TB,46,279,85928,https://ssd.userbenchmark.com/SpeedTest/638791/ADATA-SX8200PNP,4165
SSD,WDS100T3X0C,WD,Black SN750 NVMe PCIe M.2 1TB (2019),47,277,114373,https://ssd.userbenchmark.com/SpeedTest/703216/WDS100T3X0C-00SJG0,4166
